Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
712,27/08/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,13,73,NA
712,30/08/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,15,154,NA
712,9/3/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",17,23,142,NA
712,9/6/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",16,22,156,NA
712,9/10/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,17,120,NA
712,13/09/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,16,83,NA
712,17/09/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",16,21,167,NA
712,20/09/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",17,21,154,NA
712,24/09/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",16,21,207,NA
712,27/09/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",20,25,209,NA
712,10/1/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",16,24,157,NA
712,10/4/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",17,22,152,NA
712,10/8/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,23,174,NA
712,10/11/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",16,24,162,NA
712,15/10/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,21,186,NA
712,18/10/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,25,159,NA
712,22/10/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",25,26,161,NA
712,25/10/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,23,177,NA
712,29/10/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,22,183,NA
712,11/1/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,30,176,NA
712,11/6/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",22,30,197,NA
712,11/8/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,34,182,NA
712,13/11/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",51,42,372,NA
712,15/11/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",27,39,214,NA
712,19/11/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",26,38,197,NA
712,22/11/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",23,38,191,NA
712,26/11/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",21,36,189,NA
712,29/11/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",16,34,187,NA
712,12/3/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",16,30,246,NA
712,12/6/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,32,248,NA
712,12/10/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,31,225,NA
712,13/12/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,35,219,NA
712,17/12/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,30,254,NA
712,20/12/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",17,32,246,NA
712,24/12/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,34,220,NA
712,27/12/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,29,224,NA
712,31/12/2012,Uttar Pradesh,Moradabad,"Hindu College, Main Gate, Buddh Bazar, Station Road",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",16,31,213,NA
713,13/01/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",24,25,133,NA
713,17/01/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,29,100,NA
713,20/01/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",24,22,133,NA
713,24/01/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,22,131,NA
713,27/01/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",16,32,116,NA
713,31/01/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,24,165,NA
713,2/3/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,19,129,NA
713,2/7/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,17,66,NA
713,2/10/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,19,90,NA
713,14/02/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,22,182,NA
713,17/02/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,29,132,NA
713,21/02/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",20,23,188,NA
713,24/02/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,21,117,NA
713,28/02/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,23,101,NA
713,3/2/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,14,127,NA
713,3/6/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,12,127,NA
713,3/9/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,16,124,NA
713,13/03/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,19,52,NA
713,16/03/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,14,126,NA
713,20/03/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,22,198,NA
713,23/03/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,17,206,NA
713,27/03/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,22,218,NA
713,30/03/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,16,150,NA
713,4/3/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,19,220,NA
713,4/6/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,17,201,NA
713,4/10/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,15,124,NA
713,13/04/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,16,108,NA
713,17/04/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,18,161,NA
713,20/04/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,14,136,NA
713,24/04/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,15,107,NA
713,27/04/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,16,160,NA
713,5/1/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,20,119,NA
713,5/4/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,11,235,NA
713,5/8/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,24,247,NA
713,5/11/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,19,166,NA
713,15/05/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,19,157,NA
713,18/05/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,25,289,NA
713,22/05/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,23,251,NA
713,25/05/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,24,264,NA
713,6/1/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,19,167,NA
713,6/5/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,17,97,NA
713,6/8/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,20,114,NA
713,6/12/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,19,215,NA
713,15/06/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,16,160,NA
713,19/06/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,19,149,NA
713,22/06/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,17,139,NA
713,26/06/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,19,182,NA
713,29/06/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,15,182,NA
713,7/3/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,17,108,NA
713,7/6/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,18,80,NA
713,7/10/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,19,129,NA
713,13/07/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,21,67,NA
713,17/07/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,21,97,NA
713,20/07/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,11,67,NA
713,24/07/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,16,95,NA
713,27/07/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,14,97,NA
713,31/07/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,14,106,NA
713,8/3/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,10,52,NA
713,8/7/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,12,101,NA
713,8/10/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,16,102,NA
713,14/08/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,16,104,NA
713,17/08/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,16,115,NA
713,21/08/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,9,71,NA
713,24/08/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5,9,104,NA
713,28/08/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,11,78,NA
713,31/08/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,7,45,NA
713,9/4/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,18,113,NA
713,9/7/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,17,117,NA
713,9/11/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,19,95,NA
713,14/09/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,15,78,NA
713,18/09/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,22,118,NA
713,21/09/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,20,151,NA
713,25/09/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",17,22,99,NA
713,28/09/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",16,25,120,NA
713,10/2/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,21,134,NA
713,10/5/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",17,21,112,NA
713,10/9/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,20,134,NA
713,10/12/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,19,140,NA
713,16/10/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,16,112,NA
713,19/10/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",17,23,143,NA
713,23/10/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,22,158,NA
713,26/10/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,22,129,NA
713,30/10/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",17,21,167,NA
713,11/2/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14,26,112,NA
713,11/6/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",17,21,171,NA
713,11/9/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,30,273,NA
713,13/11/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",39,31,307,NA
713,16/11/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",28,34,237,NA
713,20/11/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",25,34,190,NA
713,23/11/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",23,33,106,NA
713,27/11/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",21,34,119,NA
713,30/11/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",20,34,134,NA
713,12/4/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,30,178,NA
713,12/7/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,29,167,NA
713,12/11/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,30,171,NA
713,14/12/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,28,172,NA
713,18/12/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,31,150,NA
713,21/12/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,29,166,NA
713,25/12/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,26,195,NA
713,28/12/2012,Uttar Pradesh,Moradabad,"Central Police Hospital, Police traning Centre, Civil Lines",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12,29,161,NA
718,4/2/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,15,180,NA
718,4/9/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,15,173,NA
718,4/12/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,15,172,NA
718,16/04/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,14,172,NA
718,19/04/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,14,176,NA
718,23/04/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,14,178,NA
718,26/04/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,14,180,NA
718,5/3/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,14,177,NA
718,5/7/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,15,172,NA
718,5/10/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10,15,175,NA
718,14/05/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,16,178,NA
718,17/05/2012,Uttar Pradesh,Rai Bareilly,"Ahmadnagar Town Hall Colony Gulab Road, Rai Bareilly",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11,15,176,NA
